CDU/CSU,SPD,AfD,B90,FDP,LINKE,Sonstige,BSW
319,175,191,129,34,51,56,45
328,181,163,150,37,43,60,38
320,191,181,129,44,37,58,40
313,194,170,165,37,44,44,33
325,168,174,155,37,39,71,31
343,177,168,156,43,28,49,36
364,202,171,131,28,30,45,29
331,184,161,141,44,47,57,35
349,169,156,127,45,47,70,37
324,171,181,157,42,37,50,38
315,183,183,143,35,45,52,44
344,169,171,150,36,37,51,42
332,191,164,143,35,39,58,38
321,174,169,138,52,48,61,37
312,186,196,138,40,36,47,45
343,168,180,139,39,42,57,32
335,176,188,123,45,46,53,34
358,166,167,127,44,43,54,41
332,167,166,154,46,35,62,38
334,172,181,141,41,46,45,40
343,170,172,156,37,37,52,33
351,176,172,143,38,29,55,36
327,186,165,134,48,46,65,29
334,179,183,140,42,46,44,32
304,170,187,161,47,36,45,50
332,204,160,149,38,29,57,31
355,172,155,164,35,30,55,34
336,176,187,126,48,45,47,35
371,180,149,152,42,35,44,27
359,194,146,119,42,35,61,44
344,182,170,132,40,40,57,35
352,156,166,141,44,46,54,41
306,189,182,137,52,45,62,27
318,179,173,151,30,30,69,50
327,174,189,136,43,26,67,38
332,159,193,132,44,31,62,47
341,189,174,134,39,38,49,36
340,180,169,132,50,31,53,45
308,208,180,138,46,32,56,32
337,178,189,134,31,38,59,34
339,181,178,132,42,33,56,39
324,208,182,125,38,35,48,40
328,171,184,125,52,40,63,37
334,175,167,146,36,42,65,35
324,174,175,143,59,27,69,29
304,200,182,128,48,44,59,35
336,173,176,150,41,42,45,37
331,163,180,143,48,44,54,37
351,188,170,128,37,30,56,40
353,168,172,133,43,37,60,34
339,158,192,125,33,37,65,51
346,166,187,142,43,26,45,45
296,189,188,135,52,48,56,36
302,196,172,165,45,24,52,44
324,188,175,144,35,32,60,42
337,158,167,145,45,38,68,42
317,185,181,120,36,47,69,45
305,192,176,140,45,40,53,49
346,158,167,139,47,46,60,37
335,180,190,134,38,22,58,43
315,188,180,158,41,32,50,36
334,189,162,127,49,33,66,40
329,180,169,138,46,39,45,54
345,188,172,143,45,37,42,28
335,152,192,138,38,30,66,49
328,170,179,153,46,29,51,44
321,179,182,139,38,43,54,44
345,180,156,139,45,26,63,46
349,168,166,150,34,37,65,31
363,180,172,144,23,27,50,41
339,189,171,135,36,36,57,37
355,157,168,138,47,39,61,35
342,185,149,140,46,37,57,44
312,186,180,169,28,29,55,41
339,171,171,138,40,46,61,34
317,180,188,139,40,41,57,38
350,177,169,134,41,37,60,32
357,186,143,139,37,41,55,42
350,163,181,139,35,39,58,35
319,174,179,160,32,28,62,46
325,179,197,122,40,34,66,37
323,178,201,135,32,35,54,42
309,182,183,147,48,31,64,36
331,180,161,153,45,33,57,40
335,153,196,130,52,48,46,40
350,158,177,150,36,46,46,37
327,170,184,150,39,37,60,33
343,184,193,118,33,36,64,29
320,182,177,145,37,44,55,40
328,178,173,131,41,32,70,47
347,176,148,131,49,50,54,45
330,187,161,136,54,31,62,39
333,172,178,151,51,25,59,31
321,158,165,152,47,39,76,42
345,169,174,141,38,31,59,43
323,181,182,145,35,47,48,39
346,171,186,137,37,31,56,36
318,173,204,130,42,35,53,45
314,198,152,135,39,49,60,53
301,170,207,145,30,41,61,45
306,199,182,146,42,37,56,32
322,176,175,142,43,45,62,35
342,181,166,121,32,51,69,38
330,193,163,137,44,36,56,41
329,189,181,132,36,37,54,42
328,163,176,159,38,33,64,39
324,169,181,154,47,43,47,35
316,159,188,141,39,53,66,38
339,193,189,127,42,36,54,20
333,182,172,145,45,39,55,29
323,169,179,149,49,37,57,37
327,187,171,144,34,28,64,45
321,190,174,144,29,43,62,37
301,193,178,151,46,39,56,36
352,167,162,137,43,35,74,30
314,171,179,143,39,48,70,36
313,183,185,152,35,49,51,32
341,181,177,136,38,35,45,47
328,172,193,129,42,37,59,40
334,162,161,164,41,41,57,40
318,170,199,140,51,33,49,40
339,160,191,142,40,35,50,43
345,174,151,145,42,35,62,46
309,183,176,146,44,37,67,38
336,192,174,149,36,36,49,28
338,165,175,118,36,51,68,49
337,178,179,134,40,41,54,37
336,170,150,160,35,41,74,34
324,166,192,152,30,35,50,51
311,179,175,146,44,35,63,47
322,186,184,133,36,50,61,28
344,169,171,121,47,48,56,44
374,182,163,138,35,33,43,32
353,186,176,152,34,29,46,24
324,174,183,153,44,32,56,34
322,186,172,150,40,26,62,42
307,177,194,139,51,37,65,30
343,170,168,139,48,45,51,36
340,184,186,106,31,44,67,42
335,152,187,144,41,37,57,47
343,160,194,132,44,45,44,38
322,185,190,138,44,33,46,42
328,167,182,154,35,50,52,32
355,169,167,129,45,38,56,41
321,186,191,144,34,34,52,38
318,176,180,140,46,40,66,34
350,167,177,139,28,43,56,40
330,179,169,143,49,27,63,40
315,186,177,129,46,41,60,46
334,186,180,126,36,42,52,44
314,178,178,148,48,44,58,32
331,195,179,134,28,40,55,38
324,185,171,145,40,33,66,36
308,185,186,158,42,31,60,30
302,178,185,154,41,43,55,42
325,192,161,145,41,32,63,41
335,156,178,145,49,36,66,35
314,165,184,162,35,47,57,36
328,200,158,139,44,39,52,40
345,174,168,138,34,37,56,48
352,199,164,137,34,29,60,25
318,185,177,147,51,33,53,36
326,160,198,129,54,45,61,27
327,168,201,126,42,49,57,30
301,180,184,150,50,46,57,32
314,178,180,150,51,36,54,37
343,184,170,132,35,38,47,51
320,194,178,124,34,43,64,43
303,189,195,124,54,41,53,41
332,161,172,141,46,52,61,35
317,199,174,131,45,34,65,35
340,184,176,124,42,36,57,41
344,180,162,130,43,29,63,49
308,184,181,158,47,29,65,28
310,189,184,157,43,30,52,35
327,182,179,137,42,28,69,36
323,177,186,154,36,35,53,36
320,171,191,152,45,37,46,38
340,180,179,127,54,28,49,43
324,181,180,145,47,43,44,36
362,171,163,133,43,44,52,32
355,186,187,127,39,41,36,29
346,185,173,152,33,30,55,26
370,184,150,134,42,29,62,29
348,188,164,135,33,31,53,48
330,197,179,139,34,50,45,26
328,178,180,138,42,36,55,43
328,187,170,143,45,39,54,34
316,181,184,136,50,44,56,33
305,186,186,154,42,32,60,35
302,203,168,138,46,39,63,41
299,186,173,161,43,34,66,38
307,185,175,151,45,47,51,39
334,189,199,128,33,32,49,36
346,177,177,134,41,26,65,34
344,175,170,130,42,44,62,33
305,190,172,150,36,36,72,39
315,204,184,147,44,30,44,32
331,198,151,141,47,45,48,39
362,173,179,134,45,28,46,33
307,186,187,133,51,43,60,33
331,187,173,136,37,47,53,36
335,160,188,147,38,41,52,39
340,184,181,127,47,40,44,37
335,174,170,147,50,25,63,36
338,170,168,138,40,48,65,33
335,172,188,135,33,41,59,37
340,181,167,145,36,35,59,37
335,191,170,121,47,35,65,36
314,185,164,146,44,50,56,41
342,167,181,144,36,30,58,42
333,196,170,141,43,35,44,38
312,198,176,146,33,42,54,39
313,176,188,137,43,46,62,35
346,190,176,131,38,37,49,33
338,159,193,133,41,35,62,39
354,154,192,137,33,40,54,36
329,173,180,136,41,36,68,37
311,187,183,145,39,41,58,36
303,190,179,124,45,56,57,46
327,187,170,135,47,40,53,41
327,155,205,137,44,45,58,29
309,177,171,150,41,48,55,49
317,157,198,149,46,38,55,40
332,177,186,126,38,53,53,35
325,166,177,168,38,32,57,37
322,189,165,144,45,41,58,36
327,163,173,154,40,43,56,44
332,170,171,153,42,36,53,43
326,163,181,144,51,36,57,42
328,161,186,156,38,41,56,34
324,193,169,112,33,50,79,40
331,173,183,139,56,42,45,31
329,190,168,138,43,41,55,36
332,179,196,142,39,33,54,25
307,185,183,132,37,44,73,39
332,181,178,144,45,32,51,37
323,192,177,133,38,31,54,52
330,167,196,117,52,42,53,43
324,190,184,130,46,41,50,35
330,173,196,134,36,46,56,29
352,181,158,146,40,35,53,35
339,190,180,136,35,35,52,33
330,171,180,149,44,30,60,36
313,178,188,125,49,44,61,42
304,193,175,130,47,42,65,44
332,166,183,143,43,39,58,36
310,182,184,145,58,23,50,48
319,185,182,149,31,44,49,41
343,186,160,121,56,27,67,40
317,180,184,127,50,42,69,31
331,168,185,130,54,37,63,32
308,182,180,149,33,52,64,32
344,197,170,133,32,21,67,36
347,182,170,139,28,45,62,27
322,176,177,146,46,34,58,41
322,194,167,158,38,35,52,34
325,188,198,123,41,27,61,37
327,184,167,140,48,37,54,43
336,180,166,141,43,37,58,39
310,214,185,126,37,46,54,28
347,160,184,132,44,43,63,27
325,184,188,145,36,32,54,36
330,183,165,148,46,39,50,39
332,177,166,140,45,38,58,44
339,182,173,132,54,36,52,32
309,189,187,141,48,42,46,38
340,179,172,152,42,32,59,24
355,170,177,133,48,29,51,37
323,180,190,151,34,34,56,32
345,157,167,145,34,38,77,37
345,152,187,134,41,37,62,42
323,164,201,136,37,37,57,45
299,201,175,143,47,39,56,40
336,181,180,133,37,32,61,40
338,166,175,135,49,34,62,41
304,181,202,144,43,27,62,37
329,191,171,131,39,36,75,28
314,182,169,154,44,39,65,33
329,173,190,131,45,40,49,43
317,193,180,131,39,45,52,43
337,185,178,141,40,37,51,31
341,184,155,142,32,28,68,50
322,171,167,158,46,36,59,41
329,165,190,139,35,49,55,38
336,167,180,138,32,43,64,40
348,171,187,136,35,30,58,35
309,175,180,148,39,50,48,51
326,155,176,162,45,48,53,35
309,184,180,159,51,39,46,32
346,162,171,139,43,48,60,31
322,169,178,162,53,37,42,37
318,197,182,126,48,33,63,33
308,184,197,133,39,40,51,48
340,159,171,145,43,36,64,42
331,195,175,142,32,39,54,32
334,173,185,134,34,40,58,42
324,183,179,147,32,42,61,32
327,202,170,134,42,38,58,29
323,190,189,115,38,47,52,46
325,178,190,152,40,39,52,24
319,181,174,148,43,48,55,32
354,158,172,141,40,37,53,45
314,194,174,146,52,29,53,38
305,163,201,149,38,44,57,43
327,164,182,138,52,46,58,33
337,179,164,142,42,36,59,41
327,173,185,134,42,44,62,33
336,177,154,162,39,46,47,39
317,163,173,147,36,49,77,38
320,192,166,130,46,42,68,36
362,169,184,126,50,29,41,39
304,179,209,147,35,35,57,34
304,190,174,159,36,33,60,44
331,171,180,150,45,28,64,31
330,179,176,135,36,32,75,37
327,171,178,167,36,34,48,39
314,170,176,153,44,43,63,37
344,171,167,146,44,33,55,40
321,168,179,158,42,40,59,33
337,192,182,142,32,28,52,35
346,179,171,145,38,34,57,30
330,173,163,160,34,39,64,37
323,189,174,148,41,32,62,31
330,195,163,155,30,35,53,39
316,160,188,163,39,38,61,35
325,165,183,141,40,40,66,40
325,186,173,138,50,30,55,43
302,186,185,141,41,36,67,42
315,171,174,161,52,35,55,37
327,180,173,136,56,48,41,39
347,168,198,126,44,39,43,35
328,202,167,129,42,44,60,28
312,193,159,160,42,34,62,38
339,182,172,141,42,39,51,34
326,187,166,157,33,31,57,43
323,170,182,157,38,37,51,42
331,197,184,125,36,35,56,36
321,190,192,140,38,34,51,34
333,188,161,138,36,42,59,43
337,159,160,158,38,42,66,40
314,165,197,148,40,35,62,39
331,166,187,144,35,46,53,38
350,179,178,130,37,34,54,38
318,191,180,137,45,36,62,31
343,175,175,162,32,38,47,28
354,168,159,142,49,33,52,43
343,185,164,135,37,40,62,34
327,188,167,139,43,44,48,44
294,173,207,126,51,47,64,38
336,186,168,157,34,34,56,29
336,173,190,124,40,38,56,43
345,201,156,132,39,41,56,30
337,187,188,130,42,39,48,29
336,188,182,128,41,41,53,31
305,202,173,154,32,36,58,40
353,170,195,134,35,21,46,46
312,183,161,155,42,39,54,54
328,180,181,139,40,36,58,38
340,185,157,158,37,32,49,42
340,167,170,147,54,41,49,32
327,173,176,145,44,32,66,37
323,191,161,135,42,39,58,51
318,183,171,142,47,33,61,45
320,172,175,145,49,46,60,33
334,198,157,138,34,39,70,30
348,179,177,126,35,38,63,34
334,176,184,137,40,30,57,42
338,176,178,156,29,31,57,35
335,175,157,156,40,40,49,48
326,169,183,139,44,31,61,47
317,176,170,139,39,44,75,40
338,169,169,141,54,35,54,40
336,161,182,138,47,41,58,37
303,182,201,153,29,39,56,37
337,172,182,129,54,33,52,41
314,201,185,138,26,47,50,39
335,179,208,132,29,34,55,28
324,180,196,145,27,35,56,37
330,188,184,115,53,50,49,31
326,174,184,158,40,41,41,36
317,202,181,126,52,32,58,32
338,186,180,119,43,39,58,37
330,178,175,137,43,41,62,34
329,187,163,139,46,42,52,42
319,200,191,140,37,37,43,33
320,177,203,132,40,38,59,31
356,161,179,142,42,40,53,27
362,178,179,138,37,22,51,33
338,182,163,156,30,35,55,41
337,184,173,131,37,32,71,35
339,181,175,134,36,31,69,35
343,176,162,136,44,27,64,48
331,178,169,150,42,48,57,25
322,172,178,146,37,39,75,31
344,195,179,140,38,29,48,27
330,175,185,136,39,46,47,42
309,193,164,151,40,43,52,48
329,178,205,133,31,34,53,37
298,191,160,165,39,46,59,42
333,176,178,149,42,31,53,38
354,202,156,116,43,37,50,42
327,201,192,125,43,40,49,23
307,181,191,126,47,45,65,38
353,154,152,138,49,47,66,41
330,176,178,137,39,39,60,41
323,177,171,154,46,42,50,37
338,178,182,137,35,32,69,29
308,179,194,157,46,33,54,29
306,186,193,121,47,34,75,38
320,180,202,143,31,40,53,31
351,182,164,147,29,36,51,40
334,180,193,126,41,25,64,37
319,177,175,140,40,40,65,44
320,183,190,146,31,33,56,41
315,167,200,145,49,37,55,32
356,159,163,149,42,32,57,42
347,194,147,126,44,42,61,39
337,182,186,132,41,38,53,31
324,184,175,128,44,38,66,41
322,190,180,150,47,29,51,31
313,189,183,131,52,44,56,32
331,181,173,138,52,36,54,35
339,186,176,138,44,37,37,43
354,166,166,138,44,27,63,42
312,173,181,144,48,46,53,43
321,165,192,143,41,34,66,38
318,185,165,152,46,37,53,44
316,183,190,151,36,42,53,29
338,181,180,146,35,39,42,39
350,183,173,130,45,31,61,27
325,177,188,139,37,43,59,32
310,176,185,142,35,46,63,43
312,189,178,143,44,55,50,29
345,166,174,137,49,39,52,38
340,168,177,147,41,27,65,35
325,150,188,161,29,36,62,49
343,156,173,156,39,28,71,34
353,174,156,142,38,43,50,44
312,167,194,163,42,31,49,42
318,166,174,147,41,47,68,39
303,191,194,152,31,45,42,42
322,189,164,144,44,45,52,40
361,180,168,145,25,29,43,49
319,166,173,149,50,41,61,41
333,166,191,136,39,33,56,46
337,170,179,133,47,32,56,46
319,175,191,126,39,37,65,48
308,185,185,148,35,34,71,34
329,173,172,137,48,48,60,33
309,192,199,138,40,28,56,38
349,180,159,153,36,28,60,35
332,181,186,139,45,38,44,35
322,165,171,142,57,39,65,39
324,172,188,149,59,37,39,32
296,177,192,160,49,38,57,31
333,173,171,159,41,25,57,41
333,186,163,140,41,44,56,37
345,174,179,145,38,35,52,32
350,156,177,154,36,33,58,36
357,169,162,158,40,34,44,36
333,201,166,142,22,44,59,33
311,171,182,157,37,39,63,40
323,185,183,143,47,29,58,32
335,182,166,158,42,40,53,24
326,189,170,136,41,44,58,36
346,175,149,145,38,37,77,33
340,164,181,139,45,41,56,34
311,179,172,149,38,37,58,56
332,191,166,127,40,44,57,43
339,160,177,158,41,38,56,31
360,164,174,140,38,32,51,41
322,178,206,118,44,41,60,31
328,191,167,142,40,31,59,42
327,187,187,144,45,31,50,29
302,183,194,131,42,47,65,36
321,190,166,145,38,39,58,43
317,161,174,166,47,37,61,37
339,175,170,146,39,32,56,43
328,169,181,143,47,38,58,36
333,171,182,136,49,36,54,39
338,163,173,152,40,36,56,42
332,183,162,139,45,41,61,37
359,168,187,128,41,25,53,39
348,151,187,145,41,44,46,38
327,188,161,146,52,42,56,28
354,167,165,144,32,41,52,45
311,188,190,146,56,35,40,34
349,192,171,147,30,33,39,39
337,175,183,135,36,43,52,39
331,178,186,140,38,39,49,39
314,185,177,141,58,34,61,30
339,186,161,139,50,36,49,40
303,213,179,145,33,30,65,32
345,171,191,141,46,35,38,33
325,181,191,123,46,39,66,29
357,176,161,147,32,29,56,42
319,197,168,138,40,43,56,39
336,180,159,154,46,43,52,30
314,176,178,138,56,28,64,46
312,180,201,124,41,41,62,39
324,187,185,134,35,43,57,35
332,162,194,136,37,44,58,37
331,174,183,148,42,34,53,35
346,161,175,143,53,33,54,35
333,176,182,139,33,35,63,39
330,179,190,125,37,43,62,34
307,184,178,149,41,43,53,45
312,174,171,136,43,49,61,54
316,188,192,128,39,34,61,42
348,191,171,148,29,31,53,29
345,158,170,141,46,37,54,49
336,153,184,151,40,39,51,46
313,190,180,127,41,39,59,51
331,184,170,132,45,42,60,36
330,174,201,118,33,33,60,51
347,178,173,132,51,41,45,33
344,173,179,131,35,37,66,35
322,198,169,138,41,44,52,36
308,169,199,143,40,38,63,40
313,166,206,146,43,33,55,38
343,172,190,139,40,33,41,42
343,178,175,140,40,40,47,37
335,172,176,144,45,27,57,44
360,172,158,136,37,37,65,35
303,175,174,152,51,41,65,39
339,174,181,147,31,37,57,34
307,196,170,156,36,48,45,42
326,163,192,152,48,26,60,33
317,172,159,164,52,32,66,38
311,198,166,149,39,38,57,42
327,193,172,142,39,44,49,34
353,163,160,150,37,40,70,27
343,179,180,143,39,35,56,25
339,189,174,146,34,32,55,31
320,163,203,138,38,40,60,38
318,166,198,143,45,41,58,31
311,159,193,156,49,38,52,42
346,171,194,144,32,33,43,37
347,175,172,130,45,32,56,43
329,170,171,141,53,41,52,43
343,189,160,144,36,38,47,43
323,173,173,144,55,45,49,38
336,179,184,120,34,35,63,49
327,193,183,144,38,41,56,18
327,180,199,128,31,41,61,33
326,160,186,152,52,35,48,41
333,161,177,136,52,48,64,29
313,192,184,140,44,36,53,38
359,171,164,143,39,42,45,37
322,190,177,135,37,38,61,40
323,168,202,143,40,43,49,32
323,173,172,140,54,36,58,44
334,175,169,147,55,38,51,31
333,199,170,147,33,38,49,31
341,164,183,154,41,36,45,36
332,195,169,137,41,38,54,34
306,201,173,132,39,43,63,43
315,190,179,144,44,36,48,44
369,147,175,133,46,32,59,39
334,174,175,154,37,26,60,40
365,169,162,131,42,34,60,37
313,201,172,146,38,43,52,35
352,178,160,133,49,40,53,35
339,169,187,129,38,33,62,43
314,176,181,141,38,43,65,42
326,165,187,145,37,44,62,34
327,196,184,129,34,37,62,31
342,184,161,134,48,42,55,34
335,163,174,138,43,40,62,45
335,190,161,145,39,40,55,35
350,190,148,135,36,48,64,29
349,181,144,143,55,33,65,30
323,187,162,147,36,36,64,45
335,171,173,134,50,42,62,33
341,163,190,149,37,33,41,46
351,182,171,124,49,28,49,46
312,182,202,132,35,37,62,38
326,195,161,141,42,36,66,33
324,185,172,131,39,30,84,35
328,180,166,147,44,48,48,39
328,181,158,154,50,39,47,43
351,145,180,161,32,39,58,34
328,182,173,139,45,48,53,32
329,186,183,120,51,43,57,31
339,170,169,159,37,47,47,32
326,189,176,155,32,28,59,35
311,189,190,131,35,46,60,38
353,173,194,114,43,37,50,36
326,202,165,129,43,33,56,46
328,173,185,136,38,38,62,40
312,195,179,149,37,32,59,37
305,178,172,147,46,34,77,41
352,166,181,135,38,34,57,37
319,170,168,150,52,44,68,29
325,170,154,146,42,48,74,41
335,195,176,134,32,37,63,28
332,169,185,135,41,41,68,29
341,178,161,158,30,44,55,33
351,184,168,139,36,37,55,30
355,164,162,126,42,37,67,47
329,183,203,118,53,25,48,41
331,185,178,148,43,30,43,42
326,162,202,143,41,34,54,38
304,191,184,142,43,46,61,29
335,164,170,151,41,42,60,37
321,178,182,153,43,30,50,43
345,169,177,127,53,33,60,36
320,185,170,156,37,25,62,45
330,180,167,147,42,36,61,37
360,178,172,141,35,31,52,31
315,186,185,154,40,32,57,31
314,201,170,148,42,33,54,38
347,170,175,128,49,32,51,48
314,199,175,155,43,30,49,35
351,164,187,137,30,38,57,36
344,170,172,135,44,43,53,39
366,161,162,150,34,33,56,38
318,178,198,146,45,34,48,33
324,173,197,142,32,37,63,32
355,186,157,109,41,42,69,41
311,218,167,146,38,37,52,31
330,182,170,152,34,39,58,35
343,170,184,140,38,38,47,40
330,165,183,155,41,33,50,43
306,195,190,149,38,35,51,36
320,189,175,150,35,42,51,38
343,191,166,143,49,32,50,26
314,182,168,149,41,42,63,41
331,175,190,133,43,42,54,32
332,177,175,135,46,35,64,36
325,175,171,148,43,35,60,43
307,194,172,141,29,40,70,47
324,179,179,146,38,38,56,40
312,185,172,134,46,43,71,37
329,190,156,145,36,40,68,36
346,179,163,146,42,34,57,33
312,173,178,132,41,47,67,50
310,182,189,130,43,44,67,35
326,167,165,152,50,43,51,46
298,176,193,157,48,37,53,38
351,153,171,158,45,33,57,32
336,186,185,123,41,33,53,43
327,185,172,147,47,30,59,33
339,176,172,141,47,32,59,34
339,163,168,153,36,45,63,33
309,185,166,158,41,36,64,41
315,169,206,139,44,38,53,36
336,180,193,123,47,38,49,34
348,152,184,140,43,42,56,35
314,200,174,151,34,43,47,37
322,180,177,146,40,35,64,36
334,163,180,151,49,35,46,42
316,182,180,131,38,42,58,53
326,172,170,153,36,44,56,43
328,174,168,149,36,49,55,41
357,157,174,129,50,38,60,35
325,178,182,159,38,40,49,29
311,166,187,160,42,44,54,36
338,151,184,140,45,30,63,49
329,189,176,141,32,35,53,45
334,170,186,139,38,33,56,44
339,185,157,131,54,37,56,41
324,177,183,148,39,40,54,35
333,169,179,127,47,46,60,39
316,195,175,136,41,37,60,40
331,187,178,142,38,39,53,32
361,160,149,146,44,26,66,48
321,164,184,138,45,46,61,41
332,157,178,125,48,41,73,46
343,157,203,134,41,36,51,35
338,190,189,122,45,33,43,40
344,167,176,142,48,33,55,35
321,178,191,145,29,34,62,40
326,192,188,142,29,40,53,30
325,187,171,128,49,32,64,44
328,194,158,147,32,42,54,45
338,197,133,150,46,36,48,52
317,175,170,137,49,40,75,37
321,180,189,146,44,28,51,41
305,187,179,137,36,54,60,42
351,157,178,141,36,45,51,41
339,180,170,130,41,39,61,40
342,165,171,149,44,35,63,31
324,186,172,129,45,47,66,31
369,156,158,144,48,28,69,28
329,191,166,146,39,51,48,30
336,177,170,136,45,37,64,35
326,180,187,133,36,43,62,33
340,159,189,127,54,37,55,39
336,201,174,133,34,49,40,33
330,176,166,157,34,44,59,34
341,192,175,130,42,31,51,38
328,181,171,136,40,46,67,31
333,157,172,131,50,45,67,45
311,171,193,150,41,36,66,32
295,180,167,145,63,51,60,39
311,187,198,145,34,30,56,39
336,170,194,129,38,42,60,31
309,175,174,140,47,37,70,48
330,174,195,130,35,44,48,44
319,176,178,159,46,27,49,46
351,164,168,140,48,33,55,41
324,168,179,137,39,34,73,46
338,186,178,133,41,40,53,31
318,183,180,131,49,41,58,40
323,162,187,129,48,37,76,38
319,182,160,149,46,44,54,46
327,192,173,132,32,43,56,45
340,177,188,129,32,33,64,37
329,159,194,151,45,36,49,37
321,178,175,146,42,31,61,46
344,154,189,142,29,43,58,41
332,168,181,155,44,33,45,42
355,186,134,157,35,39,55,39
344,181,177,124,47,25,73,29
344,200,168,114,38,34,68,34
328,188,158,146,52,41,55,32
369,186,161,121,44,39,54,26
344,171,181,142,37,38,55,32
319,190,159,147,44,44,60,37
314,200,174,141,42,35,66,28
339,161,165,145,41,39,69,41
323,185,166,153,37,42,65,29
324,173,176,149,35,46,54,43
318,184,191,137,38,32,55,45
318,211,187,126,37,38,49,34
326,190,181,139,31,34,62,37
302,199,181,140,37,38,58,45
312,189,173,166,32,44,47,37
334,154,176,152,41,38,63,42
334,160,200,134,45,40,52,35
333,169,177,138,44,31,71,37
304,171,209,138,39,50,50,39
322,174,169,154,34,50,61,36
305,179,190,138,43,44,64,37
